age_group,diet,consumer_species,producer_species,shared_metabolite_id,shared_metabolite_name,consumer_uptake_flux,producer_secretion_flux,candidate_score,medium_available_flag,linked_pathway,anchor_rank,likely_origin
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,,hxan(e),Hypoxanthine,1.3248459984011651,0.0,0.0,True,Nucleotide interconversion,1,direct_from_medium
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,ura(e),uracil,19.83997765093221,100.0,19.83997765093221,True,Nucleotide interconversion,2,mixed_medium_plus_crossfeeding
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,ura(e),uracil,19.83997765093221,100.0,19.83997765093221,True,Nucleotide interconversion,2,mixed_medium_plus_crossfeeding
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,gln_L(e),L-glutamine,7.093263302433571,13.421740739139068,7.093263302433571,True,Nucleotide interconversion,3,mixed_medium_plus_crossfeeding
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,gln_L(e),L-glutamine,7.093263302433571,0.1886805847178846,0.1886805847178846,True,Nucleotide interconversion,3,mixed_medium_plus_crossfeeding
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,acald(e),acetaldehyde,168.00399794857765,100.0,100.0,False,Nucleotide interconversion,4,crossfed_only
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,acald(e),acetaldehyde,168.00399794857765,100.0,100.0,False,Nucleotide interconversion,4,crossfed_only
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,acald(e),acetaldehyde,168.00399794857765,0.1838389006212219,0.1838389006212219,False,Nucleotide interconversion,4,crossfed_only
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,asp_L(e),L-aspartate(1-),116.21080361411056,100.0,100.0,True,Nucleotide interconversion,5,mixed_medium_plus_crossfeeding
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,but(e),butyrate,37.58462708286481,19.854179775838475,19.854179775838475,False,Nucleotide interconversion,6,crossfed_only
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,glc_D(e),D-glucose,6.783421071250517,26.88198325287925,6.783421071250517,False,Nucleotide interconversion,7,crossfed_only
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,glc_D(e),D-glucose,6.783421071250517,2.6632887622530035,2.6632887622530035,False,Nucleotide interconversion,7,crossfed_only
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,glc_D(e),D-glucose,6.783421071250517,1.028290166273905,1.028290166273905,False,Nucleotide interconversion,7,crossfed_only
