age_group,diet,consumer_species,producer_species,shared_metabolite_id,shared_metabolite_name,consumer_uptake_flux,producer_secretion_flux,candidate_score,medium_available_flag,linked_pathway,anchor_rank,likely_origin
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,,hxan(e),Hypoxanthine,1.176499017005707,0.0,0.0,True,Nucleotide interconversion,1,direct_from_medium
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,ura(e),uracil,10.239644939745546,100.0,10.239644939745546,True,Nucleotide interconversion,2,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,ura(e),uracil,10.239644939745546,1.0048442675492597,1.0048442675492597,True,Nucleotide interconversion,2,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,glu_L(e),L-glutamate(1-),2.7216455495581484,39.37791594545035,2.7216455495581484,True,Nucleotide interconversion,3,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,,rbflvrd(e),Reduced riboflavin,2.1089829699891665,0.0,0.0,False,Nucleotide interconversion,4,internal_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,gthox(e),Oxidized glutathione,2.1089829699891665,0.0009239388799073,0.0009239388799073,True,Nucleotide interconversion,5,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,acald(e),acetaldehyde,156.61632083934245,100.0,100.0,False,Nucleotide interconversion,6,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,acald(e),acetaldehyde,156.61632083934245,100.0,100.0,False,Nucleotide interconversion,6,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,acald(e),acetaldehyde,156.61632083934245,100.0,100.0,False,Nucleotide interconversion,6,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,asp_L(e),L-aspartate(1-),103.14414788191664,74.25686143945902,74.25686143945902,True,Nucleotide interconversion,7,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,but(e),butyrate,46.60725328200954,24.620406196365607,24.620406196365607,False,Nucleotide interconversion,8,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,glyc(e),Glycerol,10.184083609048844,24.630871367660063,10.184083609048844,True,Nucleotide interconversion,9,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ser_L(e),L-serine,5.379666365465883,4.816840935761633,4.816840935761633,True,Nucleotide interconversion,10,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,ser_L(e),L-serine,5.379666365465883,0.7279799900442713,0.7279799900442713,True,Nucleotide interconversion,10,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ser_L(e),L-serine,5.379666365465883,0.1845472803447649,0.1845472803447649,True,Nucleotide interconversion,10,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,ser_L(e),L-serine,5.379666365465883,0.1377575632900734,0.1377575632900734,True,Nucleotide interconversion,10,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,ser_L(e),L-serine,5.379666365465883,0.0294984771570057,0.0294984771570057,True,Nucleotide interconversion,10,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,ser_L(e),L-serine,5.379666365465883,0.0132088336390376,0.0132088336390376,True,Nucleotide interconversion,10,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,glc_D(e),D-glucose,2.588297350371638,1.4835715155518727,1.4835715155518727,False,Nucleotide interconversion,11,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,glc_D(e),D-glucose,2.588297350371638,0.0746282426135422,0.0746282426135422,False,Nucleotide interconversion,11,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,galur(e),D-Galacturonate,1.2167127678606031,0.6427317736957349,0.6427317736957349,False,Nucleotide interconversion,12,crossfed_only
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,leu_L(e),L-leucine,1.095622198301131,0.8507567938933749,0.8507567938933749,True,Nucleotide interconversion,13,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,leu_L(e),L-leucine,1.095622198301131,0.212898104233954,0.212898104233954,True,Nucleotide interconversion,13,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,leu_L(e),L-leucine,1.095622198301131,0.0823267623772467,0.0823267623772467,True,Nucleotide interconversion,13,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,leu_L(e),L-leucine,1.095622198301131,0.0261651183537436,0.0261651183537436,True,Nucleotide interconversion,13,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,leu_L(e),L-leucine,1.095622198301131,0.0134055677155098,0.0134055677155098,True,Nucleotide interconversion,13,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,,meoh(e),methanol,0.6083563839303017,0.0,0.0,True,Nucleotide interconversion,14,direct_from_medium
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ile_L(e),L-isoleucine,0.4153384091890982,0.5479900882564471,0.4153384091890982,True,Nucleotide interconversion,15,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,ile_L(e),L-isoleucine,0.4153384091890982,0.053028374389484,0.053028374389484,True,Nucleotide interconversion,15,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,ile_L(e),L-isoleucine,0.4153384091890982,0.0168534951690381,0.0168534951690381,True,Nucleotide interconversion,15,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,malt(e),Maltose,0.2875885944857376,12.858824280516956,0.2875885944857376,True,Nucleotide interconversion,16,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,fum(e),Fumarate,0.2101923492595081,100.0,0.2101923492595081,True,Nucleotide interconversion,17,mixed_medium_plus_crossfeeding
71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,cys_L(e),L-cysteine,0.0489084149095195,7.475304758857728,0.0489084149095195,True,Nucleotide interconversion,18,mixed_medium_plus_crossfeeding
